asset_id,source_dataset,original_celeba_file,raw_image_path,raw_mask_path,image_path,mask_path,partition,gender_label,quality_score,confidence_bucket,quality_flags,hair_mask_stats,mask_topology_stats,mask_shape_stats,crop_box,crop_size,celeba_attribute_hints,labeling,full_hair_score,full_hair_flags,full_hair_candidate,render_review,render_bank
celeba_full_hair_000189,CelebA_full_hair,182839.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\182839.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\182839_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000189.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000189_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 12992, 'coverage_ratio': 0.334811, 'bbox_x': 4, 'bbox_y': 9, 'bbox_width': 148, 'bbox_height': 166}","{'component_count': 1, 'largest_component_pixels': 12992, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.31259, 'top_band_span_ratio': 0.567416, 'side_bias_ratio': 0.178417, 'outer_side_ratio': 0.196044, 'top_rows_with_pixels': 30}","{'left': 0, 'top': 0, 'right': 175, 'bottom': 188}","{'width': 175, 'height': 188}","{'positive_fields': ['Bangs', 'Black_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': None, 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000192,CelebA_full_hair,183096.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183096.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183096_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000192.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000192_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 10332, 'coverage_ratio': 0.266261, 'bbox_x': 22, 'bbox_y': 16, 'bbox_width': 130, 'bbox_height': 170}","{'component_count': 1, 'largest_component_pixels': 10332, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.182656, 'top_band_span_ratio': 0.466292, 'side_bias_ratio': 0.006775, 'outer_side_ratio': 0.11837, 'top_rows_with_pixels': 23}","{'left': 2, 'top': 0, 'right': 172, 'bottom': 199}","{'width': 170, 'height': 199}","{'positive_fields': ['Blond_Hair', 'Straight_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Straight_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000195,CelebA_full_hair,183205.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183205.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183205_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000195.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000195_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9571, 'coverage_ratio': 0.24665, 'bbox_x': 7, 'bbox_y': 11, 'bbox_width': 137, 'bbox_height': 194}","{'component_count': 1, 'largest_component_pixels': 9571, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.285076, 'top_band_span_ratio': 0.550562, 'side_bias_ratio': 0.245429, 'outer_side_ratio': 0.094034, 'top_rows_with_pixels': 28}","{'left': 0, 'top': 0, 'right': 165, 'bottom': 218}","{'width': 165, 'height': 218}","{'positive_fields': ['Blond_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000196,CelebA_full_hair,183228.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183228.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183228_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000196.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000196_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 12034, 'coverage_ratio': 0.310123, 'bbox_x': 29, 'bbox_y': 14, 'bbox_width': 146, 'bbox_height': 160}","{'component_count': 1, 'largest_component_pixels': 12034, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.237972, 'top_band_span_ratio': 0.567416, 'side_bias_ratio': 0.243975, 'outer_side_ratio': 0.182982, 'top_rows_with_pixels': 25}","{'left': 6, 'top': 0, 'right': 178, 'bottom': 186}","{'width': 172, 'height': 186}","{'positive_fields': ['Bangs', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000199,CelebA_full_hair,183302.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183302.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183302_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000199.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000199_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 7273, 'coverage_ratio': 0.187429, 'bbox_x': 33, 'bbox_y': 17, 'bbox_width': 137, 'bbox_height': 158}","{'component_count': 1, 'largest_component_pixels': 7273, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.170844, 'top_band_span_ratio': 0.488764, 'side_bias_ratio': 0.139282, 'outer_side_ratio': 0.135707, 'top_rows_with_pixels': 22}","{'left': 12, 'top': 0, 'right': 178, 'bottom': 187}","{'width': 166, 'height': 187}","{'positive_fields': ['Male', 'Black_Hair', 'Wavy_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000201,CelebA_full_hair,183418.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183418.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183418_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000201.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000201_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 8273, 'coverage_ratio': 0.2132, 'bbox_x': 14, 'bbox_y': 16, 'bbox_width': 135, 'bbox_height': 128}","{'component_count': 1, 'largest_component_pixels': 8273, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.238836, 'top_band_span_ratio': 0.567416, 'side_bias_ratio': 0.134051, 'outer_side_ratio': 0.129336, 'top_rows_with_pixels': 23}","{'left': 0, 'top': 0, 'right': 170, 'bottom': 154}","{'width': 170, 'height': 154}","{'positive_fields': ['Male', 'Blond_Hair', 'Wavy_Hair'], 'color_hint': 'Blond_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000202,CelebA_full_hair,183475.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183475.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183475_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000202.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000202_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 9036, 'coverage_ratio': 0.232863, 'bbox_x': 15, 'bbox_y': 3, 'bbox_width': 144, 'bbox_height': 187}","{'component_count': 1, 'largest_component_pixels': 9036, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.33002, 'top_band_span_ratio': 0.52809, 'side_bias_ratio': 0.057548, 'outer_side_ratio': 0.173971, 'top_rows_with_pixels': 36}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 204}","{'width': 178, 'height': 204}","{'positive_fields': ['Black_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': None, 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000203,CelebA_full_hair,183495.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183495.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183495_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000203.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000203_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 12301, 'coverage_ratio': 0.317003, 'bbox_x': 19, 'bbox_y': 8, 'bbox_width': 145, 'bbox_height': 182}","{'component_count': 1, 'largest_component_pixels': 12301, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.406943, 'top_band_span_ratio': 0.685393, 'side_bias_ratio': 0.036176, 'outer_side_ratio': 0.160637, 'top_rows_with_pixels': 31}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 204}","{'width': 178, 'height': 204}","{'positive_fields': ['Bangs', 'Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000204,CelebA_full_hair,183499.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183499.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183499_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000204.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000204_mask.png,test,female,1.0,high,['usable_candidate'],"{'positive_pixels': 10217, 'coverage_ratio': 0.263298, 'bbox_x': 8, 'bbox_y': 14, 'bbox_width': 143, 'bbox_height': 188}","{'component_count': 1, 'largest_component_pixels': 10217, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.196917, 'top_band_span_ratio': 0.47191, 'side_bias_ratio': 0.110698, 'outer_side_ratio': 0.091318, 'top_rows_with_pixels': 25}","{'left': 0, 'top': 0, 'right': 173, 'bottom': 217}","{'width': 173, 'height': 217}","{'positive_fields': ['Black_Hair', 'Wavy_Hair'], 'color_hint': 'Black_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': False, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000205,CelebA_full_hair,183568.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183568.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183568_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000205.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000205_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 11516, 'coverage_ratio': 0.296774, 'bbox_x': 15, 'bbox_y': 15, 'bbox_width': 146, 'bbox_height': 143}","{'component_count': 1, 'largest_component_pixels': 11516, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.19951, 'top_band_span_ratio': 0.516854, 'side_bias_ratio': 0.057485, 'outer_side_ratio': 0.15561, 'top_rows_with_pixels': 24}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 169}","{'width': 178, 'height': 169}","{'positive_fields': ['Male', 'Bangs', 'Wavy_Hair'], 'color_hint': None, 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000206,CelebA_full_hair,183590.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183590.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183590_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000206.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000206_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 10509, 'coverage_ratio': 0.270823, 'bbox_x': 16, 'bbox_y': 15, 'bbox_width': 127, 'bbox_height': 140}","{'component_count': 1, 'largest_component_pixels': 10509, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.171997, 'top_band_span_ratio': 0.488764, 'side_bias_ratio': 0.152346, 'outer_side_ratio': 0.092397, 'top_rows_with_pixels': 24}","{'left': 0, 'top': 0, 'right': 163, 'bottom': 166}","{'width': 163, 'height': 166}","{'positive_fields': ['Male', 'Bangs', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': True, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000208,CelebA_full_hair,183664.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183664.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183664_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000208.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000208_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 9144, 'coverage_ratio': 0.235646, 'bbox_x': 16, 'bbox_y': 12, 'bbox_width': 143, 'bbox_height': 146}","{'component_count': 1, 'largest_component_pixels': 9144, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.28306, 'top_band_span_ratio': 0.573034, 'side_bias_ratio': 0.045932, 'outer_side_ratio': 0.198163, 'top_rows_with_pixels': 27}","{'left': 0, 'top': 0, 'right': 178, 'bottom': 169}","{'width': 178, 'height': 169}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
celeba_full_hair_000209,CelebA_full_hair,183827.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\raw\celeba\img_align_celeba\img_align_celeba\183827.jpg,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\datasets\celeba_hair_rich\segmentation_masks\183827_hair_mask.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\images\celeba_full_hair_000209.png,D:\Projects\Personal Projects\Hairstyle Recommender Live Tryon\backend\data\processed\celeba_full_hair_assets\masks\celeba_full_hair_000209_mask.png,test,male,1.0,high,['usable_candidate'],"{'positive_pixels': 11125, 'coverage_ratio': 0.286697, 'bbox_x': 28, 'bbox_y': 13, 'bbox_width': 144, 'bbox_height': 147}","{'component_count': 1, 'largest_component_pixels': 11125, 'secondary_component_pixels': 0, 'stray_pixels': 0, 'stray_ratio': 0.0}","{'top_band_coverage': 0.22832, 'top_band_span_ratio': 0.601124, 'side_bias_ratio': 0.262562, 'outer_side_ratio': 0.190202, 'top_rows_with_pixels': 26}","{'left': 5, 'top': 0, 'right': 178, 'bottom': 171}","{'width': 173, 'height': 171}","{'positive_fields': ['Male', 'Brown_Hair', 'Wavy_Hair'], 'color_hint': 'Brown_Hair', 'texture_hint': 'Wavy_Hair', 'bangs_hint': False, 'male_hint': True, 'receding_hairline_hint': False}","{'status': 'seed_from_celeba_attributes', 'taxonomy_source': 'CelebA_native_attributes', 'normalized_attributes': {'length': None, 'curl': None, 'bang': None, 'volume': None, 'side_hair': None, 'color': None, 'style_family': None}, 'notes': ''}",1.0,['full_hair_candidate'],True,"{'keep': 'yes', 'notes': 'codex_visual_review'}","{'status': 'reviewed_render_safe_keep', 'source': 'manual_render_review'}"
